student_track_id,student_id,track_name,date_enrolled,date_completed,track_completed,days_for_completion,completion_bucket
1,258636,"Data Scientist",2022-04-14,NULL,0,NULL,NULL
2,258636,"Data Analyst",2022-04-14,NULL,0,NULL,NULL
3,258636,"Business Analyst",2022-04-14,NULL,0,NULL,NULL
1,258645,"Data Scientist",2022-01-14,NULL,0,NULL,NULL
1,258648,"Data Analyst",2022-05-10,NULL,0,NULL,NULL
1,258654,"Data Analyst",2022-07-20,NULL,0,NULL,NULL
2,258654,"Business Analyst",2022-07-20,NULL,0,NULL,NULL
1,258676,"Data Analyst",2022-01-17,NULL,0,NULL,NULL
1,258682,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,258689,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,258695,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
2,258695,"Business Analyst",2022-01-11,NULL,0,NULL,NULL
1,258703,"Data Scientist",2022-01-16,NULL,0,NULL,NULL
1,258755,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258800,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258807,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258818,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
2,258818,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
3,258818,"Business Analyst",2022-01-03,NULL,0,NULL,NULL
1,258822,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258824,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
1,258833,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258840,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,258842,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258844,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258854,"Data Analyst",2022-02-16,NULL,0,NULL,NULL
1,258857,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258862,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258865,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258869,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258878,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,258879,"Business Analyst",2022-01-01,NULL,0,NULL,NULL
1,258886,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
1,258889,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
1,258893,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
1,258899,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
1,258900,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
1,258901,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
2,258901,"Data Analyst",2022-01-01,NULL,0,NULL,NULL
3,258901,"Business Analyst",2022-01-01,NULL,0,NULL,NULL
1,258903,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258905,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258906,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,258907,"Data Scientist",2022-01-01,NULL,0,NULL,NULL
1,258911,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258913,"Data Scientist",2022-04-20,NULL,0,NULL,NULL
2,258913,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
3,258913,"Business Analyst",2022-04-09,NULL,0,NULL,NULL
1,258919,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258922,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258924,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
2,258924,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
3,258924,"Business Analyst",2022-01-02,NULL,0,NULL,NULL
1,258925,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258926,"Business Analyst",2022-01-02,NULL,0,NULL,NULL
1,258928,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
2,258928,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
3,258928,"Business Analyst",2022-01-02,NULL,0,NULL,NULL
1,258930,"Data Scientist",2022-02-18,NULL,0,NULL,NULL
1,258939,"Business Analyst",2022-01-02,NULL,0,NULL,NULL
1,258942,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258943,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258951,"Data Analyst",2022-01-24,NULL,0,NULL,NULL
1,258952,"Business Analyst",2022-01-02,NULL,0,NULL,NULL
1,258954,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258955,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
2,258955,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,258961,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
2,258961,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258962,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258965,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258967,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258968,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258971,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,258973,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258980,"Business Analyst",2022-01-08,NULL,0,NULL,NULL
1,258984,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,258996,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,258997,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259000,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259002,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259004,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259007,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259011,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259014,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259019,"Data Analyst",2022-08-30,NULL,0,NULL,NULL
1,259021,"Business Analyst",2022-01-02,NULL,0,NULL,NULL
1,259026,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259028,"Data Scientist",2022-01-02,NULL,0,NULL,NULL
1,259034,"Data Scientist",2022-01-16,NULL,0,NULL,NULL
1,259039,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259043,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259045,"Data Scientist",2022-01-18,NULL,0,NULL,NULL
1,259048,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259051,"Data Analyst",2022-01-02,NULL,0,NULL,NULL
1,259054,"Data Scientist",2022-01-27,NULL,0,NULL,NULL
1,259055,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259056,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259060,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259062,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259069,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259073,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259076,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259078,"Business Analyst",2022-01-03,NULL,0,NULL,NULL
1,259082,"Data Analyst",2022-08-15,NULL,0,NULL,NULL
1,259084,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259089,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259090,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259095,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259099,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259105,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259106,"Data Scientist",2022-03-28,NULL,0,NULL,NULL
1,259108,"Data Scientist",2022-01-27,NULL,0,NULL,NULL
2,259108,"Data Analyst",2022-01-27,NULL,0,NULL,NULL
1,259115,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259116,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259118,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259132,"Data Analyst",2022-02-06,NULL,0,NULL,NULL
1,259134,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259136,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259141,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259144,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259150,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259154,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259155,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259160,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
2,259160,"Business Analyst",2022-04-14,NULL,0,NULL,NULL
1,259161,"Data Scientist",2022-01-03,NULL,0,NULL,NULL
1,259163,"Data Analyst",2022-01-03,NULL,0,NULL,NULL
1,259169,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259170,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259171,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259172,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259173,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259174,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259178,"Data Analyst",2022-06-18,NULL,0,NULL,NULL
1,259179,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259182,"Data Analyst",2022-07-28,NULL,0,NULL,NULL
1,259186,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259187,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259207,"Data Analyst",2022-01-28,NULL,0,NULL,NULL
1,259209,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259217,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259218,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259221,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
2,259221,"Business Analyst",2022-01-04,NULL,0,NULL,NULL
1,259231,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259238,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259239,"Data Analyst",2022-03-26,NULL,0,NULL,NULL
1,259240,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
2,259240,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259242,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259247,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
2,259247,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259254,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259256,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259258,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259260,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259261,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259262,"Data Analyst",2022-01-18,NULL,0,NULL,NULL
1,259266,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
2,259266,"Business Analyst",2022-01-04,NULL,0,NULL,NULL
1,259267,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259268,"Business Analyst",2022-01-04,NULL,0,NULL,NULL
1,259273,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259276,"Data Scientist",2022-02-17,NULL,0,NULL,NULL
2,259276,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259278,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
2,259278,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
3,259278,"Business Analyst",2022-01-04,NULL,0,NULL,NULL
1,259283,"Data Scientist",2022-01-04,NULL,0,NULL,NULL
1,259284,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259291,"Data Analyst",2022-01-04,NULL,0,NULL,NULL
1,259304,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259305,"Data Scientist",2022-01-05,NULL,0,NULL,NULL
1,259316,"Data Scientist",2022-01-05,NULL,0,NULL,NULL
1,259328,"Business Analyst",2022-01-05,NULL,0,NULL,NULL
1,259333,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259334,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259343,"Data Analyst",2022-01-18,NULL,0,NULL,NULL
1,259353,"Data Analyst",2022-01-15,NULL,0,NULL,NULL
1,259354,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
2,259354,"Business Analyst",2022-01-05,NULL,0,NULL,NULL
1,259355,"Data Scientist",2022-01-05,NULL,0,NULL,NULL
1,259358,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259359,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259361,"Data Scientist",2022-07-28,NULL,0,NULL,NULL
1,259364,"Data Analyst",2022-01-15,NULL,0,NULL,NULL
2,259364,"Business Analyst",2022-01-15,NULL,0,NULL,NULL
1,259365,"Data Scientist",2022-01-05,NULL,0,NULL,NULL
1,259381,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259383,"Data Scientist",2022-01-05,NULL,0,NULL,NULL
2,259383,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259388,"Data Analyst",2022-01-05,NULL,0,NULL,NULL
1,259400,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,259402,"Data Analyst",2022-03-13,NULL,0,NULL,NULL
2,259402,"Business Analyst",2022-03-13,NULL,0,NULL,NULL
1,259418,"Data Scientist",2022-01-28,NULL,0,NULL,NULL
1,259438,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259445,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,259447,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
2,259447,"Business Analyst",2022-01-06,NULL,0,NULL,NULL
1,259449,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,259451,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259452,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
2,259452,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,259454,"Data Analyst",2022-07-07,NULL,0,NULL,NULL
1,259465,"Business Analyst",2022-01-06,NULL,0,NULL,NULL
1,259480,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259482,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259483,"Data Scientist",2022-01-26,NULL,0,NULL,NULL
1,259485,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259486,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259491,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259494,"Data Scientist",2022-02-01,NULL,0,NULL,NULL
1,259501,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,259504,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259507,"Data Analyst",2022-01-25,NULL,0,NULL,NULL
1,259508,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,259510,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
2,259510,"Data Analyst",2022-02-09,NULL,0,NULL,NULL
1,259523,"Data Analyst",2022-01-06,NULL,0,NULL,NULL
1,259524,"Data Scientist",2022-05-28,NULL,0,NULL,NULL
2,259524,"Data Analyst",2022-01-26,NULL,0,NULL,NULL
1,259527,"Data Scientist",2022-02-09,NULL,0,NULL,NULL
1,259531,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259533,"Business Analyst",2022-01-06,NULL,0,NULL,NULL
1,259537,"Data Scientist",2022-01-06,NULL,0,NULL,NULL
1,259541,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259543,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259545,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
2,259545,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259546,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259547,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259548,"Business Analyst",2022-01-07,NULL,0,NULL,NULL
1,259549,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259550,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259551,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259556,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259561,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259564,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259568,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259573,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259575,"Data Analyst",2022-01-14,NULL,0,NULL,NULL
1,259577,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259579,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259581,"Business Analyst",2022-01-07,NULL,0,NULL,NULL
1,259591,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259592,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259595,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259598,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259602,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259606,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259610,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259615,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259617,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259620,"Data Scientist",2022-01-28,NULL,0,NULL,NULL
2,259620,"Data Analyst",2022-01-31,NULL,0,NULL,NULL
3,259620,"Business Analyst",2022-01-31,NULL,0,NULL,NULL
1,259624,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259636,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
1,259646,"Data Analyst",2022-01-07,NULL,0,NULL,NULL
2,259646,"Business Analyst",2022-01-07,NULL,0,NULL,NULL
1,259649,"Data Analyst",2022-02-02,NULL,0,NULL,NULL
1,259654,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259655,"Data Scientist",2022-01-07,NULL,0,NULL,NULL
1,259657,"Data Scientist",2022-05-08,NULL,0,NULL,NULL
1,259660,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259663,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259664,"Business Analyst",2022-01-10,NULL,0,NULL,NULL
1,259678,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259682,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259684,"Data Analyst",2022-02-12,NULL,0,NULL,NULL
1,259690,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
2,259690,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
3,259690,"Business Analyst",2022-01-08,NULL,0,NULL,NULL
1,259695,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259696,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259698,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259702,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259704,"Business Analyst",2022-01-08,NULL,0,NULL,NULL
1,259706,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259707,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259712,"Business Analyst",2022-01-08,NULL,0,NULL,NULL
1,259718,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259722,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259737,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
1,259739,"Data Analyst",2022-01-08,NULL,0,NULL,NULL
1,259753,"Business Analyst",2022-01-08,NULL,0,NULL,NULL
1,259756,"Data Scientist",2022-01-08,NULL,0,NULL,NULL
2,259756,"Data Analyst",2022-01-25,NULL,0,NULL,NULL
1,259759,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259761,"Data Analyst",2022-01-17,NULL,0,NULL,NULL
2,259761,"Business Analyst",2022-06-29,NULL,0,NULL,NULL
1,259764,"Data Scientist",2022-07-19,NULL,0,NULL,NULL
2,259764,"Data Analyst",2022-07-19,NULL,0,NULL,NULL
1,259767,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259777,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259781,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
2,259781,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259787,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259789,"Data Analyst",2022-09-20,NULL,0,NULL,NULL
2,259789,"Business Analyst",2022-09-20,NULL,0,NULL,NULL
1,259791,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259796,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
1,259800,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259804,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259806,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
1,259809,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259810,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259811,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
1,259812,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
1,259817,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259818,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259823,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259838,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
1,259848,"Business Analyst",2022-01-09,NULL,0,NULL,NULL
1,259851,"Data Scientist",2022-01-09,NULL,0,NULL,NULL
1,259859,"Data Analyst",2022-01-09,NULL,0,NULL,NULL
1,259860,"Data Analyst",2022-05-17,NULL,0,NULL,NULL
2,259860,"Business Analyst",2022-10-03,NULL,0,NULL,NULL
1,259870,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259874,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,259875,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259877,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259878,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259882,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259884,"Business Analyst",2022-07-14,NULL,0,NULL,NULL
1,259890,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
2,259890,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259893,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259900,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259909,"Business Analyst",2022-01-10,NULL,0,NULL,NULL
1,259915,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259929,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259930,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259931,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259936,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
2,259936,"Data Analyst",2022-01-10,NULL,0,NULL,NULL
1,259939,"Business Analyst",2022-01-13,NULL,0,NULL,NULL
1,259940,"Data Analyst",2022-09-08,NULL,0,NULL,NULL
1,259952,"Data Scientist",2022-01-24,NULL,0,NULL,NULL
1,259953,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
2,259953,"Data Analyst",2022-01-18,NULL,0,NULL,NULL
1,259959,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259965,"Data Analyst",2022-01-13,NULL,0,NULL,NULL
1,259967,"Data Analyst",2022-02-21,NULL,0,NULL,NULL
1,259969,"Data Scientist",2022-01-10,NULL,0,NULL,NULL
1,259972,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259973,"Data Scientist",2022-01-31,NULL,0,NULL,NULL
2,259973,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
3,259973,"Business Analyst",2022-01-11,NULL,0,NULL,NULL
1,259974,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259975,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259977,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259979,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259982,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259984,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,259988,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
1,259990,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
1,259996,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260000,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260015,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260016,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
2,260016,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260024,"Data Scientist",2022-01-19,NULL,0,NULL,NULL
2,260024,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260030,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260033,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
1,260038,"Data Scientist",2022-03-27,NULL,0,NULL,NULL
1,260042,"Data Scientist",2022-01-15,NULL,0,NULL,NULL
2,260042,"Data Analyst",2022-01-16,NULL,0,NULL,NULL
3,260042,"Business Analyst",2022-02-04,NULL,0,NULL,NULL
1,260054,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
2,260054,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
3,260054,"Business Analyst",2022-01-11,NULL,0,NULL,NULL
1,260057,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260073,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
1,260076,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
2,260076,"Data Analyst",2022-01-11,NULL,0,NULL,NULL
1,260078,"Data Scientist",2022-01-11,NULL,0,NULL,NULL
1,260097,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260099,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
1,260112,"Data Analyst",2022-01-16,NULL,0,NULL,NULL
1,260123,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260130,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260132,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
1,260145,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260147,"Data Analyst",2022-01-17,NULL,0,NULL,NULL
1,260155,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260159,"Data Analyst",2022-01-31,NULL,0,NULL,NULL
1,260162,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260164,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
1,260165,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
1,260167,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260168,"Data Scientist",2022-02-01,NULL,0,NULL,NULL
1,260173,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260174,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
1,260176,"Data Scientist",2022-04-30,NULL,0,NULL,NULL
1,260180,"Data Scientist",2022-01-13,NULL,0,NULL,NULL
1,260181,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
2,260181,"Data Analyst",2022-01-12,NULL,0,NULL,NULL
3,260181,"Business Analyst",2022-01-12,NULL,0,NULL,NULL
1,260182,"Data Scientist",2022-01-12,NULL,0,NULL,NULL
1,260190,"Data Scientist",2022-02-10,NULL,0,NULL,NULL
1,260192,"Data Scientist",2022-01-13,NULL,0,NULL,NULL
1,260200,"Data Analyst",2022-02-02,NULL,0,NULL,NULL
1,260210,"Data Scientist",2022-03-07,NULL,0,NULL,NULL
1,260216,"Data Analyst",2022-01-21,NULL,0,NULL,NULL
2,260216,"Business Analyst",2022-01-21,NULL,0,NULL,NULL
